,Average Rt(min),Average Mz,mass_round,pos_DIWB_1,pos_DIWB_2,pos_no injection_1,pos_no injection_2,pos_no injection_3,pos_no injection_4,pos-octl,pos_butac,pos_chlor,pos_chx,pos_dcm,pos_glyctriol,pos_hx,pos_octn,pos_olalc,pos_tol,pos_undec,pos-octlW,pos_butacW,pos_chlorW,pos_chxW,pos_dcmW,pos_glyctriolW,pos_hxW,pos_octnW,pos_olalcW,pos_tolW,pos_undecW,pos-octlM,pos_butacM,pos_chlorM,pos_chxM,pos_dcmM,pos_glyctriolM,pos_hxM,pos_octnM,pos_olalcM,pos_tolM,pos_undecM,pos-octlR_log,pos_butacR_log,pos_chlorR_log,pos_chxR_log,pos_dcmR_log,pos_glyctriolR_log,pos_hxR_log,pos_octnR_log,pos_olalcR_log,pos_tolR_log,pos_undecR_log,zeros,W_average,W_std,W_Rstd,W_Rstd_flag,Average,Stdev,Aliquot_Plate_Barcode,Aliquot_Well_ID,Aliquot_Concentration,Aliquot_Concentration_Unit,Target_Concentration,Target_Concentration_Unit,Aliquot_Solvent,DTXSID,CASRN,Preferred_Name,Smiles,Indigo_Inchi_Key,Mol_Formula,Monoisotopic_Mass,Relationship,MS_Ready_DTXCID,MS_Ready_Smiles,MS_Ready_Inchikey,MS_Ready_Mol_Formula,MS_Ready_Monoisotopic_Mass,octl,butac,chlor,chx,dcm,glyctriol,hx,octn,olalc,tol,undec,Mass_diff,Mass_flag,chem_id,predicted_1-octanol,predicted_butyl acetate,predicted_chloroform,predicted_cyclohexane,predicted_dichloromethane,predicted_triolein,predicted_n-hexane,predicted_n-octane,predicted_oleylalcohol,predicted_toluene,predicted_n-undecane,imputed_1-octanol,imputed_butyl acetate,imputed_chloroform,imputed_cyclohexane,imputed_dichloromethane,imputed_triolein,imputed_n-hexane,imputed_n-octane,imputed_oleylalcohol,imputed_toluene,imputed_n-undecane,1-octanol_db_std,butyl acetate_db_std,chloroform_db_std,cyclohexane_db_std,dichloromethane_db_std,triolein_db_std,n-hexane_db_std,n-octane_db_std,oleylalcohol_db_std,toluene_db_std,n-undecane_db_std,1-octanol_exp_std,butyl acetate_exp_std,chloroform_exp_std,cyclohexane_exp_std,dichloromethane_exp_std,triolein_exp_std,n-hexane_exp_std,n-octane_exp_std,oleylalcohol_exp_std,toluene_exp_std,n-undecane_exp_std,Correlation_R2
119,14.176,410.1477249681,410,37032,32369,33796,35856,47007,34497,34274,31989,33585.5,32138.5,34859,39350,32333.5,32441.5,46876.5,37426,35262,39305,32856.5,46138,36626,36421,36900.5,34545,34941.5,49739,31028.5,32908,5031,867.5,12552.5,4487.5,1562,-2449.5,2211.5,2500,2862.5,-6397.5,-2354,-0.833310475068918,-1.56673118046396,-0.427421588142133,-0.855021141490453,-1.34863389480724,,-1.16496577446654,-1.11316091783694,-1.2142096825889,,,3,37400.8181818182,5474.33944239655,14.6369510308141,1,36546.0618106618,5755.64351581274,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID5047530,1244-76-4,Hydroxyzine hydrochloride,Cl.OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,IPSVAUIEEPSJRZ-UHFFFAOYSA-N,C21H28Cl2N2O2,410.1527835,2D-QSAR-Ready,DTXCID203137,OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,ZQDWXGKKHFNSQK-UHFFFAOYSA-N,C21H27ClN2O2,374.1761058,1.71,2.74,3.23,-0.7,2.85,0.33,-1.4,-1.27,1.15,1.34,-1.37,12.3332867737969,0,410.148@14.176,-0.273766549016566,-0.866859272679243,-0.191431357583638,-1.95667970405304,-0.247256111054569,-0.696907853888506,-1.8185557194067,-1.88113186306974,-1.14357642230378,-1.1848552285625,-1.83764416963839,-0.833310475068918,-1.56673118046396,-0.427421588142133,-0.855021141490453,-1.34863389480724,-0.696907853888506,-1.16496577446654,-1.11316091783694,-1.2142096825889,-1.1848552285625,-1.83764416963839,0.548703760211212,1.15819528993602,1.44814757106724,-0.877388071474988,1.22328661835323,-0.26789654175018,-1.29160561594816,-1.214679500546,0.217329724632676,0.32976020098968,-1.27385343547074,0.73503446022011,-1.1925089136313,1.80177341203937,0.677975461346895,-0.619315418097054,1.09352170594172,-0.136607109282977,-0.000455910666457248,-0.266027737996575,-0.188879679678347,-1.90451027019539,0.0503780365556722
48,2.11,192.0760549681,192,121,347,241,837,643,331,1119,576.5,8854.5,16111,570,2515.5,612,345,2492.5,496.5,584,545,820,747,18159,378.5,795,524.5,432.5,945,422,273.5,-574,243.5,-8107.5,2048,-191.5,-1720.5,-87.5,87.5,-1547.5,-74.5,-310.5,,-0.374300346080065,,-0.895792545347171,,,,-0.595811042050961,,,,8,2185.63636363636,5055.2672849528,231.294984337746,0,2346.28813829609,5004.93755716271,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID4047094,94-02-0,Ethyl benzoylacetate,CCOC(=O)CC(=O)C1=CC=CC=C1,GKKZMYDNDDMXSE-UHFFFAOYSA-N,C11H12O3,192.078644246,2D-QSAR-Ready,DTXCID2027094,CCOC(=O)CC(=O)C1=CC=CC=C1,GKKZMYDNDDMXSE-UHFFFAOYSA-N,C11H12O3,192.078644246,1.76,2.46,3.3,1.02,3.32,1.45,0.78,0.7,1.64,2.37,0.71,13.4803007914872,0,192.076@2.11,1.54768643367005,,-0.950058154156356,,-1.24825250380598,-0.729082211724999,-0.404015051103104,,0.798513531369018,-1.12939305767737,-0.625815827954059,1.54768643367005,-0.374300346080065,-0.950058154156356,-0.895792545347171,-1.24825250380598,-0.729082211724999,-0.404015051103104,-0.595811042050961,0.798513531369018,-1.12939305767737,-0.625815827954059,-0.0146658750059945,0.738182375301731,1.641600275671,-0.810534025331305,1.66311022567979,-0.348070100142273,-1.06865342543681,-1.15469322547198,-0.143725575058748,0.641387600262167,-1.14393825046758,2.42650145476056,0.054856799538821,-0.655602264286713,-0.588640960259747,-1.02356058898226,-0.382927957511278,0.0181901990752402,-0.218477368889812,1.50205601720651,-0.876893414627314,-0.255501916024006,0.0482570168989964
106,10.795,334.2111349681,334,3045,2882,1526,2919,1407,3046,2399.5,1923.5,2600.5,1555,3766,84546.5,2082.5,2321,15593,2506,1951.5,2725,2547,4072,2163,2132,11080,5865,2314.5,10779,3329,2127.5,325.5,623.5,1471.5,608,-1634,-73466.5,3782.5,-6.5,-4814,823,176,-0.867569761364229,-0.489255732828273,-0.247296591675221,-0.407826814090121,,,0.259193926616399,,,-0.483581231445861,-1.04485588780312,4,4466.72727272727,3227.25195063735,72.2509290043775,0,7058.13918887868,16402.9206345513,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID6025068,84-75-3,Dihexyl phthalate,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,2D-QSAR-Ready,DTXCID505068,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,6.69,7.14,8.44,6.75,8.45,5.78,6.41,6.4,6.72,7.79,6.49,9.79753657366397,0,334.211@10.795,-1.89236146486149,-3.36316691302761,1.11667771626421,-0.489914851298111,0.269237107939056,0.0274989569487385,-0.761701191206474,-0.40832842372366,-1.56684116859175,-0.620735504742773,-0.506987485531207,-0.867569761364229,-0.489255732828273,-0.247296591675221,-0.407826814090121,0.269237107939056,0.0274989569487385,0.259193926616399,-0.40832842372366,-1.56684116859175,-0.483581231445861,-1.04485588780312,-0.381701912331369,0.162800815634131,1.73580869642336,-0.309101548602636,1.74790875704481,-1.48280742888383,-0.720503609732126,-0.732603670353581,-0.345401730467003,0.949304756028744,-0.623703124760481,-0.788621819621969,-0.0726379254342736,0.385285479593797,0.0814715971844306,1.36285908731915,0.905353920541202,1.34385171373257,0.0805222683420057,-2.11203841926118,-0.0618985626538997,-1.12414733974183,0.0443720460066131
64,7.611,213.0823849681,213,908847,930057,920386,822929,834998,855158,902792,912161.5,856459,971692.5,880664,880245.5,1043419.5,964224,951690,906823,1087308,1070125.5,1101109.5,987354,1165160,1090951.5,1149371.5,1199536.5,1096996,1349174.5,1036148.5,1226440.5,167333.5,188948,130895,193467.5,210287.5,269126,156117,132772,397484.5,129325.5,139132.5,-0.732004806976782,-0.683729438530527,-0.815783520013737,-0.700920830933779,-0.621996785575002,-0.514648156986928,-0.825008751665776,-0.861071439816731,-0.379175308023702,-0.845838360564433,-0.89292399460454,0,1133851.63636364,95256.3537764115,8.40113033499754,1,1017412.28553922,131748.949474199,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID7027540,3622-84-2,N-Butylbenzenesulfonamide,CCCCNS(=O)(=O)C1=CC=CC=C1,IPRJXAGUEGOFGG-UHFFFAOYSA-N,C10H15NO2S,213.082349901,2D-QSAR-Ready,DTXCID907540,CCCCNS(=O)(=O)C1=CC=CC=C1,IPRJXAGUEGOFGG-UHFFFAOYSA-N,C10H15NO2S,213.082349901,1.93,2.5,3.22,1.02,3.14,1.47,0.73,0.7,1.7,2.27,0.66,0.164570646189971,0,213.082@7.611,0.541421790841128,-0.412959214347558,0.177137031105629,-1.14179918241444,-0.162888180376511,-0.349721376244641,-0.966610628466853,-1.07820849124806,-0.322811316336787,-0.608277280742769,-1.27943092191428,-0.732004806976782,-0.683729438530527,-0.815783520013737,-0.700920830933779,-0.621996785575002,-0.514648156986928,-0.825008751665776,-0.861071439816731,-0.379175308023702,-0.845838360564433,-0.89292399460454,0.190990953367223,0.8245958621569,1.6249389048386,-0.820553725577699,1.53601190009619,-0.320339323901639,-1.14291411776894,-1.17626174454734,-0.0646741852672078,0.568930723522469,-1.22072524691855,-0.106764969837025,0.210054426399591,-0.656584104027554,0.0972315368606158,0.615190678424845,1.31969338427091,-0.717127035468786,-0.953797607944579,2.20876844669673,-0.853826647041187,-1.16283810833356,0.0422390012257764
112,5.734,334.2144049681,334,3744,3311,4268,3607,5054,4299,5974.5,20966.5,5124,3858.5,5929,8343,3882,3781.5,8923.5,11306,3770,4014,19332.5,5249.5,3835,4616.5,5323.5,4492,3857,6969,4750.5,4234.5,-1960.5,-1634,125.5,-23.5,-1312.5,-3019.5,610,75.5,-1954.5,-6555.5,464.5,,,-1.61096539525559,,,,-0.803725696041577,-1.69971715310294,,,-0.909355631876132,7,6061.27272727273,4282.78126159984,70.6581184233708,0,6409.42627910539,4477.10163861437,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID6025068,84-75-3,Dihexyl phthalate,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,2D-QSAR-Ready,DTXCID505068,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,6.69,7.14,8.44,6.75,8.45,5.78,6.41,6.4,6.72,7.79,6.49,0.0133982851216055,0,334.214@5.734,0.256300848634461,1.14608940986967,-0.630526057951959,-1.91228846129992,0.357506468402321,-1.80283811798719,-1.14715533022726,,1.74364774749447,-0.371833881884149,-1.09509107642975,0.256300848634461,1.14608940986967,-1.61096539525559,-1.91228846129992,0.357506468402321,-1.80283811798719,-0.803725696041577,-1.69971715310294,1.74364774749447,-0.371833881884149,-0.909355631876132,-0.381701912331369,0.162800815634131,1.73580869642336,-0.309101548602636,1.74790875704481,-1.48280742888383,-0.720503609732126,-0.732603670353581,-0.345401730467003,0.949304756028744,-0.623703124760481,0.641382148843019,1.38637087974908,-0.922014336461594,-1.17430156327586,0.726118061975856,-1.08266263250719,-0.246140870275883,-0.996323068136667,1.88668550165368,0.115466986394242,-0.334581107958677,0.0397051014004542
58,8.253,206.1278549681,206,745,506,458,631,1632,306,965,535,810,300.5,1126.5,2244.5,1099.5,403,387550,709,720.5,902.5,1010,622,470.5,452.5,2097,448,680,231013,752,616,-62.5,475,-188,170,-674,-147.5,-651.5,277,-156537,43,-104.5,,-0.0516601723963618,,-0.247395554960484,,,,-0.162825277076661,,-1.21717777960348,,7,21733.0454545455,66181.6243012894,304.520709901003,0,25028.8671988693,86629.9491980775,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID5020732,15687-27-1,Ibuprofen,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,HEFNNWSXXWATRW-UHFFFAOYSA-N,C13H18O2,206.13067982,2D-QSAR-Ready,DTXCID90732,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,HEFNNWSXXWATRW-UHFFFAOYSA-N,C13H18O2,206.13067982,3.68,4.03,3.21,1.72,3.4,1.82,1.57,1.5,3.52,2.93,1.62,13.7041798071134,0,206.128@8.253,1.34466342476697,-3.22711550418858,-0.230924008975678,-0.535176543036849,-0.929422284162814,-0.0197852293073707,-0.0884255034185984,0.173671010153039,0.244830059845979,-0.142539316742006,-0.348895445214908,1.34466342476697,-0.0516601723963618,-0.230924008975678,-0.247395554960484,-0.929422284162814,-0.0197852293073707,-0.0884255034185984,-0.162825277076661,0.244830059845979,-1.21717777960348,-0.348895445214908,1.10691653825101,1.47813854803032,0.608418410833091,-0.971926716513085,0.80993893042757,-0.86586328514757,-1.13102186356136,-1.20526626551722,0.937215048066188,0.311440803009649,-1.0779901478786,2.4208953710099,0.167096382291796,-0.122252486707466,-0.148839127339048,-1.24969508628559,0.218545569747597,0.107753643942219,-0.0123346614993328,0.645659794777346,-1.71415980344699,-0.312669596490433,0.0363389595286655
39,3.14,166.0995649681,166,10441,8346,2388,1618,4454,3352,18113,24219,25889.5,16038,23804,17200.5,23018,21341,38880,19864,18206.5,18438.5,24962.5,18521,19029,22888,19831.5,20920.5,22826,28320.5,24120,20625,325.5,743.5,-7368.5,2991,-916,2631,-2097.5,1485,-10559.5,4256,2418.5,-1.74543939421512,-1.51287523434511,,-0.729333796108863,,-0.815420223477939,,-1.15748831215249,,-0.669065087259516,-0.87668037374195,4,21862.0454545455,2951.94700351653,13.5026112248009,1,19835.9402334176,7482.19631021818,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID5024687,98-29-3,4-tert-Butylcatechol,CC(C)(C)C1=CC(O)=C(O)C=C1,XESZUVZBAMCAEJ-UHFFFAOYSA-N,C10H14O2,166.099379691,2D-QSAR-Ready,DTXCID804687,CC(C)(C)C1=CC(O)=C(O)C=C1,XESZUVZBAMCAEJ-UHFFFAOYSA-N,C10H14O2,166.099379691,2.67,3.12,1.28,-0.34,1.6,0.25,-0.45,-0.56,2.34,1.15,-0.38,1.11545931325204,0,166.1@3.14,0.339815394703001,-0.250948798540887,0.213562502900162,-1.14280979551505,-0.0385236417605026,-0.224476144740562,-0.798098146196593,-0.769324385762587,-0.491026354017368,-0.645012755934673,-1.32817376648483,-1.74543939421512,-1.51287523434511,0.213562502900162,-0.729333796108863,-0.0385236417605026,-0.815420223477939,-0.798098146196593,-1.15748831215249,-0.491026354017368,-0.669065087259516,-0.87668037374195,1.31626246256215,1.66487130096143,0.239448495062135,-1.01554332317529,0.487348113479403,-0.558478401718449,-1.10075881700622,-1.18597431083716,1.06061598106934,0.138739275080119,-1.04653077547745,-1.76727837282859,-1.33993444387736,1.83244897984726,0.0998474937141008,1.36923279230714,-0.058339013277511,-0.0265091536501945,-0.686899841673116,0.537744883658532,0.210593134172601,-0.170906458392861,0.0297570596973334
53,7.642,206.0913549681,206,1373,1437,1862,1831,2462,1522,11369,2884.5,1778,1743,1534.5,2428.5,56905,1518.5,2090,1561,2836,12221,2174.5,1772,1365,2077.5,1597.5,51823.5,2042.5,1740.5,2426,2201.5,852,-710,-6,-378,543,-831,-5081.5,524,-349.5,865,-634.5,-1.12528267171688,,,,-0.451167063178994,,,-0.462083509270557,,-0.256386795597603,,7,7403.77272727273,14354.5575061841,193.881660539191,0,6831.23323328355,14293.4242641066,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID2035481,610841,4-(4-(Acetyloxy)phenyl)-2-butanone,CC(=O)CCC1=CC=C(OC(C)=O)C=C1,UMIKWXDGXDJQJK-UHFFFAOYSA-N,C12H14O3,206.094294311,2D-QSAR-Ready,DTXCID0015481,CC(=O)CCC1=CC=C(OC(C)=O)C=C1,UMIKWXDGXDJQJK-UHFFFAOYSA-N,C12H14O3,206.094294311,1.63,2.18,3.2,0.71,3.08,1.2,0.45,0.39,1.4,2.04,0.36,14.2621265176091,0,206.091@7.642,1.48571480063125,-1.16863251805874,0.198925419634737,-0.4813800504965,0.295938058973437,0.13483885788985,-0.396401320410453,,-0.986332658879299,-0.747271680441089,-0.706234265120306,-1.12528267171688,-1.16863251805874,0.198925419634737,-0.4813800504965,-0.451167063178994,0.13483885788985,-0.396401320410453,-0.462083509270557,-0.986332658879299,-0.256386795597603,-0.706234265120306,0.119953558612673,0.682526449780635,1.72584344794667,-0.821077459341009,1.60310027169185,-0.319876156300461,-1.08702100789314,-1.14839259602055,-0.115304195875748,0.539326077483335,-1.17907839008426,-1.39636059111092,-1.49606932103016,1.64944275260145,0.0846760900170391,0.154168806755594,1.50203762396312,0.280135173775037,0.129059952471823,-1.07676247320666,0.602181769493988,-0.43250978373032,0.0286347086911135
97,9.251,300.1429049681,300,1207,2019,511,832,806,605,685.5,1176.5,411.5,313.5,1128.5,31752,1117,568,835,416,521.5,549.5,839,682.5,897,986.5,24113,1597,605,1032.5,333,536,-136,-337.5,271,583.5,-142,-7639,480,37,197.5,-83,14.5,,,-0.181400548673883,0.269803315214654,,,-0.366811935740022,-1.18614661164402,-0.626119375521123,,-1.55588631052757,5,2924.63636363636,6708.05781772567,229.363824546897,0,2911.89332760082,7464.07326238972,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID5032525,149877-41-8,Bifenazate,COC1=C(NNC(=O)OC(C)C)C=C(C=C1)C1=CC=CC=C1,VHLKTXFWDRXILV-UHFFFAOYSA-N,C17H20N2O3,300.147392512,2D-QSAR-Ready,DTXCID3012525,COC1=C(NNC(=O)OC(C)C)C=C(C=C1)C1=CC=CC=C1,VHLKTXFWDRXILV-UHFFFAOYSA-N,C17H20N2O3,300.147392512,4.92,5.62,5.69,3.88,5.71,3.82,3.38,3.46,4.52,5.21,3.49,14.9511340492636,0,300.143@9.251,-1.50792702043391,-1.37804014514006,1.40944914614561,-1.54525582578769,0.46974228178604,0.0358216244840725,-1.27244813510209,-0.419324892835239,-2.22794746853637,-0.30884378126631,-0.535235932953213,-1.50792702043391,-1.37804014514006,-0.181400548673883,0.269803315214654,0.46974228178604,0.0358216244840725,-0.366811935740022,-1.18614661164402,-0.626119375521123,-0.30884378126631,-1.55588631052757,0.443862806351991,1.21710796673895,1.29443248277764,-0.70495857479434,1.31652520164584,-0.771236731398936,-1.25727654649931,-1.16890567102651,0.00200842898801722,0.764207229940872,-1.13576659272421,-1.34249772279461,-1.15539125066435,0.568408885412645,1.21838343436324,1.50640233228427,0.881324831662806,0.301317461061746,-0.878962073383564,-0.0722237465837881,0.384822563905585,-1.41158471526398,0.0245633579874398
25,6.35,150.1041749681,150,7614,8375,1502,4136,5111,3926,7405,2542,10067,6824,8698.5,38805,4602.5,4230,33520.5,10819,5865.5,8269.5,5635.5,8684.5,6860,8552,23939,7878,8160.5,20128,6670,6981,864.5,3093.5,-1382.5,36,-146.5,-14866,3275.5,3930.5,-13392.5,-4149,1115.5,-0.932760065247286,0.0852745741380303,,-2.27773651739218,,,-0.147716193408094,-0.0318925667633089,,,-0.720835464506101,5,10159.8181818182,5724.04326770671,56.3400167726461,0,10400.6363716873,9131.59071264194,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID3047425,1638-22-8,4-Butylphenol,CCCCC1=CC=C(O)C=C1,CYYZDBDROVLTJU-UHFFFAOYSA-N,C10H14O,150.104465071,2D-QSAR-Ready,DTXCID1027425,CCCCC1=CC=C(O)C=C1,CYYZDBDROVLTJU-UHFFFAOYSA-N,C10H14O,150.104465071,3.59,3.69,2.88,1.8,3.05,1.91,1.7,1.62,3.23,2.81,1.73,1.93267335433859,0,150.104@6.35,-0.147918895019128,-7.08920264678499,-2.77246970414189,0.0562596526643497,-3.29368035812936,-1.41286628806949,-0.313142950036002,-1.10752151464263,-0.95381232883323,-2.85096885571502,-0.771016648369915,-0.932760065247286,0.0852745741380303,-2.77246970414189,-2.27773651739218,-3.29368035812936,-1.41286628806949,-0.147716193408094,-0.0318925667633089,-0.95381232883323,-2.85096885571502,-0.720835464506101,1.35745962341923,1.48752979639494,0.433961395291688,-0.970796472845984,0.655080689350396,-0.827719282572703,-1.10086664582169,-1.20492278420226,0.889207000706675,0.342912274208691,-1.06184559392898,0.394793439592912,1.27040388404199,-1.18753874464632,-0.762019289045883,-1.63583143993724,-0.0181453808404944,1.07000878781347,1.1696285583798,0.376686411440827,-1.25505577632544,0.577069549526386,0.0239380683383963
120,11.985,427.8830749681,428,104531,99087,118226,105668,98577,105376,108752.5,104647.5,103404,107764,102438,101647,103670.5,101053,106997.5,104040.5,109170.5,106542.5,108409,107405.5,111790.5,109570.5,102116,104801.5,104299.5,106202.5,107743.5,108993.5,-2210,3761.5,4001.5,4026.5,7132.5,469,1131,3246.5,-795,3703,-177,,-1.44436779146767,-1.41231451776322,-1.42754599979211,-1.15721931038252,-2.33592172272162,-1.96219258820553,-1.49313380390436,,-1.44864871862087,,3,107079.5,2575.9068041442,2.40560219663352,1,106368.831035539,5360.67459395598,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID9026261,13674-87-8,"Tris(1,3-dichloro-2-propyl) phosphate",ClCC(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl,ASLWPAWFJZFCKF-UHFFFAOYSA-N,C9H15Cl6O4P,427.8839122,2D-QSAR-Ready,DTXCID206261,ClCC(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl,ASLWPAWFJZFCKF-UHFFFAOYSA-N,C9H15Cl6O4P,427.8839122,3.34,5.3,5.84,2.87,6.29,3,2.42,2.32,3.86,4.98,2.5,1.95668001572046,0,427.883@11.985,0.816971830678173,0.0310640467644888,-0.000932161520805,-2.04857890095406,-1.01909450472767,-0.53100529302665,-1.6387368575225,-2.10966265394644,-0.237221575487809,-1.57863221436618,-1.98828086286143,0.816971830678173,-1.44436779146767,-1.41231451776322,-1.42754599979211,-1.15721931038252,-2.33592172272162,-1.96219258820553,-1.49313380390436,-0.237221575487809,-1.44864871862087,-1.98828086286143,-0.389469038548016,1.01470361548129,1.40156750995875,-0.726183909667286,1.72395408868996,-0.633050009144935,-1.0485704883985,-1.12021195033877,-0.0169334364586092,0.78545093727242,-0.991257318846287,2.50387144767352,-0.195106511691503,-0.156849949781657,-0.175029189150151,0.147613977492936,-1.25920337997007,-0.813146234482866,-0.25331023812152,1.24565939483291,-0.200215929100089,-0.844283387701504,0.0206492101589465
42,4.961,180.0762649681,180,2948,2612,3327,3618,2200,4045,2082.5,2945,3182,1717,3098,29097.5,1679,4097,11313.5,1833,2231,1860,3243.5,3516,2227.5,3980,12397.5,2470,2937,3647,2295.5,1677,-222.5,298.5,334,510.5,882,-16700,791,-1160,-7666.5,462.5,-554,,-0.994140963657732,-0.978953708498998,-0.526774548737987,-0.545612828291367,,-0.326874212640372,,,-0.598050727887165,,5,3659.18181818182,2855.07061903369,78.0248361764195,0,4472.91295788335,5684.40149242502,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID4022527,94-13-3,Propylparaben,CCCOC(=O)C1=CC=C(O)C=C1,QELSKZZBTMNZEB-UHFFFAOYSA-N,C10H12O3,180.078644246,2D-QSAR-Ready,DTXCID602527,CCCOC(=O)C1=CC=C(O)C=C1,QELSKZZBTMNZEB-UHFFFAOYSA-N,C10H12O3,180.078644246,3.27,3.71,2.22,0.6,2.54,1.01,0.49,0.37,2.89,2.11,0.58,13.2124378768482,0,180.076@4.961,0.20868367694606,-0.703132196078689,0.0069480027402967,-0.512314252345632,-0.649854584659441,-0.050280128737018,-0.269615143243277,-0.391869541823124,-0.340512881863176,-0.714048551842539,-0.574217530754596,0.20868367694606,-0.994140963657732,-0.978953708498998,-0.526774548737987,-0.545612828291367,-0.050280128737018,-0.326874212640372,-0.391869541823124,-0.340512881863176,-0.598050727887165,-0.574217530754596,1.25415956562446,1.62932225398184,0.358884968407989,-1.022395838726,0.631730559940628,-0.672812424574803,-1.11618651081534,-1.21850360764008,0.930155425679452,0.265094296318644,-1.03944868819679,1.99956129546817,-1.56880876753593,-1.52375336642574,-0.182292173881845,-0.238178917907175,1.23130409453717,0.410743877123161,0.21792492491546,0.370282601795914,-0.393744263650783,-0.323039304438403,0.0194955319074378
22,5.547,150.1038249681,150,2597,3487,2970,2660,3187,2272,2540,3931.5,3990.5,2046.5,4058.5,5650.5,4046,3593.5,169683.5,4503,5545.5,2487,4074.5,2467,3231,4006.5,5049.5,5065,5014,83394.5,4250,2836.5,-53,143,-1523.5,1184.5,-52,-601,1019,1420.5,-86289,-253,-2709,,-1.43922224253722,,-0.237476683922504,,,-0.59885169442836,-0.403076411133812,,,,7,11079.5909090909,22887.2260192312,206.571038651364,0,13379.9469424977,35533.5303408266,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID3047425,1638-22-8,4-Butylphenol,CCCCC1=CC=C(O)C=C1,CYYZDBDROVLTJU-UHFFFAOYSA-N,C10H14O,150.104465071,2D-QSAR-Ready,DTXCID1027425,CCCCC1=CC=C(O)C=C1,CYYZDBDROVLTJU-UHFFFAOYSA-N,C10H14O,150.104465071,3.59,3.69,2.88,1.8,3.05,1.91,1.7,1.62,3.23,2.81,1.73,4.26438280636493,0,150.104@5.547,-0.265295261929156,0.771011591214771,1.17449720712457,-0.334243399009017,0.352629320598346,0.509609664467066,-0.442178316479643,,-1.17314938560828,-0.17393841899214,-0.832822976410513,-0.265295261929156,-1.43922224253722,1.17449720712457,-0.237476683922504,0.352629320598346,0.509609664467066,-0.59885169442836,-0.403076411133812,-1.17314938560828,-0.17393841899214,-0.832822976410513,1.35745962341923,1.48752979639494,0.433961395291688,-0.970796472845984,0.655080689350396,-0.827719282572703,-1.10086664582169,-1.20492278420226,0.889207000706675,0.342912274208691,-1.06184559392898,0.0212930583657133,-1.60715277395024,2.01854168145808,0.0598823813510517,0.878464524500064,1.09622422416735,-0.441409129520072,-0.16983393837288,-1.23806232614922,0.148021272804798,-0.765968974654652,0.0167131684273693
